"user","session","task","iteration","trigraph_Pac","trigraph_ack","trigraph_ckm","trigraph_kmy","trigraph_myb","trigraph_ybo","trigraph_box","trigraph_oxw","trigraph_xwi","trigraph_wit","trigraph_ith","trigraph_thf","trigraph_hfo","trigraph_fou","trigraph_our","trigraph_urd","trigraph_rdo","trigraph_doz","trigraph_oze","trigraph_zen","trigraph_enl","trigraph_nli","trigraph_liq","trigraph_iqu","trigraph_quo","trigraph_uor","trigraph_orj","trigraph_rju","trigraph_jug","trigraph_ugs","trigraph_gs!","standard_deviation","kurtosis","skewness"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","0","581","691","690","697","903","780","417","1101","849","549","454","983","1134","2502","2100","1669","1561","553","636","446","983","1220","1164","1330","1011","545","1023","901","606","428","931","478.14687157948526","5.189791984403837","1.4888795431360378"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","1","684","458","804","984","1044","898","440","997","759","402","432","723","812","597","341","1228","1086","1020","1085","435","1471","1733","948","1019","763","329","921","937","514","400","782","329.7372302287982","3.318790297131279","0.6026620542501481"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","2","582","508","764","842","1110","923","532","905","644","389","412","589","649","461","256","1596","1598","538","526","454","859","956","1752","2778","2577","1367","1419","1451","700","513","863","601.0302168277918","4.882969589591939","1.5211146719107136"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","3","772","629","1337","1263","998","901","465","854","816","425","316","670","756","502","275","1926","1833","1121","975","968","927","1164","1470","1835","1281","1838","2172","1017","637","646","960","487.84523569000015","2.6860103549049508","0.6728592277322377"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","4","533","655","659","739","926","815","396","684","570","330","311","586","650","441","274","1191","1231","764","547","523","840","996","1000","992","807","467","1041","995","644","391","677","253.47830846366813","2.2503719479303865","0.27934484578350005"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","5","661","464","750","1073","1207","980","466","846","633","460","438","698","836","500","289","1080","1112","695","534","491","993","1152","986","923","801","422","2081","2100","851","465","832","412.6392427302558","5.8985263889173","1.6118784295647146"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","6","566","466","602","654","834","784","387","2078","1941","375","311","788","878","669","314","1101","1056","537","556","433","1002","933","923","1110","901","360","1326","1336","927","593","1111","420.84147160749956","4.5183796232189","1.217788818692311"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","7","552","681","696","723","870","760","380","788","539","369","429","503","578","403","275","1056","1023","1271","983","923","1089","857","772","911","645","357","999","901","540","386","743","252.9236742885267","2.1263032763685525","0.13886832982977004"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","8","627","487","723","790","964","850","423","780","670","392","339","591","551","327","358","1188","1128","923","715","470","988","924","1013","1127","963","383","1012","1054","975","999","1298","279.863643027932","1.8086261298397484","-0.12153418509380377"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","9","638","507","712","633","997","814","396","922","794","403","314","548","636","378","257","1090","969","536","559","453","877","1123","882","828","548","324","919","964","700","469","832","240.42378470921338","1.8862398796853779","0.05056517522007447"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","2b","10","638","507","712","633","997","814","396","922","794","403","314","548","636","378","257","1090","969","536","559","453","877","1123","882","828","548","324","919","964","700","469","832","240.42378470921338","1.8862398796853779","0.05056517522007447"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","0","543","657","648","689","874","819","350","718","664","545","268","583","666","345","384","1127","1017","1001","860","706","1415","1556","939","799","606","386","1149","1094","623","413","1107","309.3638836176464","2.960063931694806","0.6224052135347119"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","1","542","499","714","782","887","771","374","1251","1164","327","293","471","596","357","260","1661","1741","1346","528","466","835","915","948","953","779","315","1140","1083","698","378","842","384.1946642815787","3.0161133013523234","0.7637977509511898"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","2","559","523","646","661","860","793","359","670","548","457","274","492","636","349","242","1472","1551","1344","561","408","1246","14133","17569","18252","18023","17876","18544","18549","18334","17974","18735","8032.55565493547","1.634974598173674","0.7770506947942187"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","3","1598","1512","600","1472","1740","785","377","796","567","327","401","486","602","448","290","1205","1329","803","626","504","870","1000","846","1429","1258","858","893","973","506","395","1143","408.4696369729629","2.144994366863124","0.5144299513846542"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","4","519","469","680","747","928","857","363","840","896","547","429","1037","1107","411","282","2294","2329","1681","485","574","924","862","712","787","558","367","936","914","633","413","1118","483.68844944760906","6.210261897863037","1.8342990902379592"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","5","615","509","767","842","1123","919","482","1172","1071","600","298","725","761","488","242","1448","1512","624","511","571","870","859","874","813","523","290","1056","1042","836","409","940","309.56773931358754","2.8416840619452075","0.44352401982859246"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","6","647","473","623","686","905","779","368","874","824","555","296","464","551","321","273","1059","1004","684","552","405","1102","12803","15880","16041","15804","15601","15882","15847","15492","15405","16345","6974.405887221408","1.6209670995048124","0.7732419496135078"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","7","634","471","586","742","875","778","398","733","629","429","321","512","575","381","281","928","987","656","528","496","930","1102","924","753","598","318","899","909","477","385","1337","252.67851274148484","2.779584227956328","0.5589484012835446"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","8","655","482","709","951","1103","936","435","712","634","432","302","457","520","323","267","1204","1162","897","398","362","1015","19353","24177","24251","24005","23795","24707","24722","24409","24117","24376","10847.321565370865","1.6226653107249573","0.7751451187633864"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","9","571","462","640","762","982","864","375","764","673","604","329","636","785","396","244","1193","1098","1855","1462","1417","1169","1165","700","683","412","291","1243","1201","638","389","656","386.83787040731875","2.9905056498975324","0.7516517450955759"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","2b","10","571","462","640","762","982","864","375","764","673","604","329","636","785","396","244","1193","1098","1855","1462","1417","1169","1165","700","683","412","291","1243","1201","638","389","656","386.83787040731875","2.9905056498975324","0.7516517450955759"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","0","1161","780","982","1110","1312","735","761","1158","958","684","308","633","736","409","257","1223","1191","1150","458","478","1264","1188","1538","1925","1812","1395","1206","1169","1798","1585","13638","2266.21552354747","26.983454688757583","4.991426617699093"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","1","463","233","1273","1280","803","729","802","1613","1504","791","287","624","705","348","206","1028","882","2258","1953","369","984","874","904","730","1100","901","3079","2564","2150","438","726","697.1735817726803","3.908836723661397","1.2287593200125746"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","2","630","336","644","1240","2050","1313","1175","603","542","555","342","666","766","477","209","1052","1019","1033","319","254","912","795","1469","1569","1515","1034","1665","1656","1035","379","604","476.5196098856994","2.380216525780805","0.5159488536883523"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","3","566","388","708","710","1104","888","838","2576","2132","647","288","407","480","292","174","740","674","726","583","516","686","542","1396","1537","1331","419","1216","1082","853","373","558","523.7782334893377","5.761910901002697","1.6697053344439219"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","4","474","323","556","544","1142","971","1544","1870","1488","1448","477","700","683","348","248","957","933","1566","986","224","883","776","839","1251","1497","1263","2020","1530","1481","701","960","480.1156923531083","2.131988274826835","0.24868123394964592"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","5","472","356","593","513","689","562","566","837","627","564","363","530","623","360","200","740","987","942","572","313","1128","1039","4782","4849","1326","549","1425","1360","961","336","589","1059.3827390141507","11.363566830870454","3.051852922748199"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","6","583","1429","1688","743","1608","1429","1333","1206","1099","950","250","467","589","302","202","1247","1255","1552","656","629","1054","948","1408","1101","1193","562","1083","818","728","385","880","412.54188826513246","1.9785317307025223","-0.06993541230333603"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","7","851","311","560","570","822","671","770","880","694","482","340","501","533","278","264","692","723","688","319","279","774","620","591","885","644","511","931","742","671","405","1072","209.0980929778957","2.292956589860869","-0.03679209757835852"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","2b","8","739","330","593","605","864","667","684","746","505","376","330","470","587","253","182","759","887","860","425","278","732","624","837","833","627","231","1091","1022","858","321","429","241.38008939146286","2.0322722443124768","-0.00049697418025049"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","0","1168","794","822","614","1310","1238","1093","883","644","447","281","702","856","506","393","1324","1237","1311","570","563","1068","946","1299","1112","2085","1564","2208","1029","897","644","834","438.15802128102507","3.9555353016156602","0.9390603412516948"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","1","652","393","544","566","1748","1489","1410","851","692","606","224","540","559","255","327","963","775","818","511","396","1328","1196","1623","1355","8652","16354","13761","5067","958","636","747","3766.8481421632364","9.815778338823158","2.8229320616777662"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","2","572","268","722","799","787","677","1014","1130","1039","646","412","738","606","520","470","980","935","1228","662","562","1432","1325","1789","1340","6054","15009","15054","5184","1779","1378","885","3599.62335265196","10.730254516960978","2.9895113660104236"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","3","616","323","511","628","1015","861","822","1630","1527","1437","271","753","907","588","329","1004","968","1292","617","540","906","775","2018","1837","1812","398","1013","828","1779","1378","885","480.56805616655413","2.334989087144435","0.583128796971758"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","4","928","247","815","905","979","528","1074","1254","1093","528","282","715","842","513","284","1346","1273","1549","639","566","1469","1422","1453","745","570","309","1026","855","738","804","1088","369.59460875112615","2.0926199060131903","0.12071510197708823"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","5","576","14678","15003","15131","15925","15564","15461","15948","15744","15414","15117","15366","15431","15059","14986","15671","15558","15749","15271","15162","16539","16415","16435","16320","16153","15760","16626","16494","16381","16088","16104","2727.207333091692","26.900980150328472","-4.978259292380292"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","6","626","326","545","637","1435","1256","1227","1017","794","686","306","558","630","250","251","859","804","890","530","412","1753","1631","1646","842","649","493","1295","1065","883","361","379","420.98974605697896","2.544366158551558","0.7023169990482632"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","7","680","502","992","951","1224","655","627","1018","763","582","292","684","839","316","219","864","790","705","381","233","937","813","865","646","484","237","965","785","721","609","709","250.34298636482777","2.5015124831160307","-0.22959385750856104"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","2b","8","553","225","531","591","771","514","506","779","674","528","223","473","605","289","225","957","828","783","462","271","1141","1004","3548","3224","3030","222","1067","940","908","409","585","829.1584753925492","7.205964853785938","2.296149857517607"
